Timestamp;Src;Dst;Flags;Msg Size;Payload
2025-08-07 17:03:50.957;56;58;02;106;84 BC C0 15 47 96 F3 9E 4D 0C 7D 65 99 E6 F3 02 C4 22 D3 CC 7A 28 63 EF 61 34 9D 66 CF E0 C7 53 9D 87 68 E4 1D 5B 82 6B 67 00 D0 01 E6 C4 03 AA E6 D7 76 60 FF D9 4F 60 0D ED C6 DD CD 8D 30 6A 15 99 4E 32 F4 D1 9D 5C D1 6E 5D B7 32 60 62 18 37 D8 79 36 B2 C8 96 BF B5 5C 9C 83 EA CD ED FF 66 3C 31 5A
2025-08-07 17:03:55.008;56;58;02;106;0D CF B6 DE 3D 13 95 6F 74 F7 87 AB D0 00 E2 82 C9 78 41 7E D5 DE 01 BF AB EF BE 11 2B EF 6B 38 BE 22 16 FB 35 AB 6A A9 A3 F2 55 73 F2 37 F5 BB AF 36 3A 84 14 3B 43 BF 2A 01 D0 55 F1 3C 8D AF 5E A3 AB 93 4F 15 3D F2 07 92 65 FA C9 5A B5 78 90 EF FD A5 2B 40 64 55 42 35 AB 33 71 38 E2 CF DC 8D 62 2B
2025-08-07 17:03:59.058;56;58;02;106;A3 9F 1D AA 31 82 A4 FA DC 5A 73 6C 49 70 11 74 B0 76 CA F2 AB 75 25 1C AD 08 EB 89 95 4D B4 38 ED D1 E3 1E 53 87 19 2F E1 8C 9C 2B FC AD 9F AC 23 69 9F CE DE C4 EA 8C CC D5 15 62 23 CA 9A 10 9B 7D 2E EF 05 47 1E E6 D3 BA 11 CF 68 B1 7C 8B 1A 1B 5A F9 DF 44 85 AC 1A 9A 0E 3D 64 A8 4D 00 26 7B EF 2B
2025-08-07 17:04:04.177;56;58;02;106;C3 0D 11 96 C8 23 66 30 D4 E2 BB EE FD 15 E7 DC 5A 6C 88 74 07 96 B1 6B 3F FE 6B 65 79 5A 90 3C 68 A1 D3 30 C4 39 60 98 1B 1B 87 18 31 6E F4 8B DB 7D FF E2 13 B0 4D 52 AE B9 B7 27 13 47 64 7B E9 37 AB AD 70 0B 46 8B 27 CD A3 58 3B 97 E3 16 14 E2 F8 28 92 46 7A 40 FF 32 67 12 79 CB 8E 62 02 39 10 72
2025-08-07 17:04:08.227;56;58;02;106;45 56 FD 6C 23 A0 C4 5E 38 A7 75 4C 89 6D 74 1B B3 EF 5B B2 21 C2 C5 9A 8E 53 FD 90 8C 0D 03 D1 63 00 3D 86 A1 01 E4 D9 A8 59 25 31 C7 9A 4C 7A 89 A7 2D AA 6A F2 44 F8 45 41 88 D1 4E 8B A3 B1 8C E0 37 2D E2 1C 06 8A 75 2B BC 3C C5 08 B7 4E B0 E4 F8 1A D6 3D 12 1B 7E 9A EC CD 26 8F 7E B2 70 B6 DF 52
2025-08-07 17:04:17.281;56;58;02;106;D2 E5 DC 47 10 98 84 D6 A1 3B 24 51 1F 1D 6B F5 5A 7D 10 D8 17 FC A5 3D 8C 24 EF FC DA CE 4E AC B3 2A F3 C4 C3 77 9A 64 B2 BE B5 D1 DB 20 C6 35 9D D6 0E B4 D3 B3 F2 5F D7 E1 5B B1 B0 A9 5D 63 D3 51 27 96 C8 C1 FA 7B 80 AF 4C 5B CF 13 91 6C E9 9F 21 BC 52 13 1B 2A F4 76 DB A4 1F 39 08 F3 8A 2F 89 52
2025-08-07 17:04:22.399;56;58;02;106;F1 84 CD 71 33 1A CC 03 2D 5D 6F 16 FC 90 D3 4F A3 EE 79 98 65 54 3C 84 8D 44 77 17 74 01 6A 65 85 37 D6 B8 51 A2 BB 7E 00 2B 95 FC BB 68 4B 5F 56 C4 F7 BB 19 33 40 A6 78 B7 BE EC B8 28 51 3D 5F 27 F6 B1 C9 B1 2F C9 DC C4 C6 98 2C 11 F7 83 D6 EE 3E EF 21 7E 95 99 36 53 85 EE 7B D6 2C DB FD 22 8C C7
2025-08-07 17:04:26.450;56;58;02;106;D3 BB 90 B0 80 56 48 AC 68 3F 2F 3E 2D 6E 2D 4E EC C2 E8 22 16 6D 11 91 44 3D 6C 41 5F F8 08 32 B4 99 E2 34 EF 2A E0 57 69 10 95 96 7E C2 E5 6A 85 CD 8D 9B 3A 9E 2C 7E DB 99 C0 3A 91 C8 6C 45 61 4F 79 51 79 5A A8 E3 6A 3E 79 E8 00 5E 52 85 2B DF 20 66 7D 4D E4 58 E6 A4 92 77 6D FF BD CE 4E 36 1F C7
2025-08-07 17:04:30.500;56;58;02;106;90 C8 AA FA 06 24 E2 06 82 35 8C AE 14 AC 14 92 F9 F8 EA DF 9D 7D 57 0A 7C 14 D8 CA 4A F8 91 DB C0 3C D5 C6 60 B8 CC E2 ED 58 90 01 05 A4 93 FE 9D 7E DE 3A FB 35 44 77 49 1C 41 93 14 D2 6E D4 0E 44 9A 6E FC 67 51 E9 BF E1 EA C4 86 7E C3 23 FC A1 5D F7 D6 A1 6E 1F BD AF B2 D2 81 21 A6 90 65 41 FE 61
2025-08-07 17:05:09.999;56;58;02;106;67 C6 69 73 51 FF 4A EC 29 CD BA AB F2 FB E3 46 7C C2 54 F8 1B E8 E7 8D 76 5A 2E 63 33 9F C9 9A 66 32 0D B7 31 58 A3 5A 25 5D 05 17 58 E9 5E D4 AB B2 CD C6 9B B4 54 11 0E 82 74 41 21 3D DC 87 70 E9 3E A1 41 E1 FC 67 3E 01 7E 97 EA DC 6B 96 8F 38 5C 2A EC B0 3B FB 32 AF 3C 54 EC 18 DB 5C 02 1A FE 43
2025-08-07 17:05:14.049;56;58;02;106;FB FA AA 3A FB 29 D1 E6 05 3C 7C 94 75 D8 BE 61 89 F9 5C BB A8 99 0F 95 B1 EB F1 B3 05 EF F7 00 E9 A1 3A E5 CA 0B CB D0 48 47 64 BD 1F 23 1E A8 1C 7B 64 C5 14 73 5A C5 5E 4B 79 63 3B 70 64 24 11 9E 09 DC AA D4 AC F2 1B 10 AF 3B 33 CD E3 50 48 47 15 5C BB 6F 22 19 BA 9B 7D F5 0B E1 1A 1C 7F 23 F8 29
2025-08-07 17:05:18.099;56;58;02;106;F8 A4 1B 13 B5 CA 4E E8 98 32 38 E0 79 4D 3D 34 BC 5F 4E 77 FA CB 6C 05 AC 86 21 2B AA 1A 55 A2 BE 70 B5 73 3B 04 5C D3 36 94 B3 AF E2 F0 E4 9E 4F 32 15 49 FD 82 4E A9 08 70 D4 B2 8A 29 54 48 9A 0A BC D5 0E 18 A8 44 AC 5B F3 8E 4C D7 2D 9B 09 42 E5 06 C4 33 AF CD A3 84 7F 2D AD D4 76 47 DE 32 1C EC
2025-08-07 17:05:22.149;56;58;02;106;4A C4 30 F6 20 23 85 6C FB B2 07 04 F4 EC 0B B9 20 BA 86 C3 3E 05 F1 EC D9 67 33 B7 99 50 A3 E3 14 D3 D9 34 F7 5E A0 F2 10 A8 F6 05 94 01 BE B4 BC 44 78 FA 49 69 E6 23 D0 1A DA 69 6A 7E 4C 7E 51 25 B3 48 84 53 3A 94 FB 31 99 90 32 57 44 EE 9B BC E9 E5 25 CF 08 F5 E9 E2 5E 53 60 AA D2 B2 D0 85 FA 54
2025-08-07 17:05:26.199;56;58;02;106;D8 35 E8 D4 66 82 64 98 D9 A8 87 75 65 70 5A 8A 3F 62 80 29 44 DE 7C A5 89 4E 57 59 D3 51 AD AC 86 95 80 EC 17 E4 85 F1 8C 0C 66 F1 7C C0 7C BB 22 FC E4 66 DA 61 0B 63 AF 62 BC 83 B4 69 2F 3A FF AF 27 16 93 AC 07 1F B8 6D 11 34 2D 8D EF 4F 89 D4 B6 63 35 C1 C7 E4 24 83 67 D8 ED 96 12 EC 45 39 02 D8
2025-08-07 17:05:37.256;56;58;02;106;E5 0A F8 9D 77 09 D1 A5 96 C1 F4 1F 95 AA 82 CA 6C 49 AE 90 CD 16 68 BA AC 7A A6 F2 B4 A8 CA 99 B2 C2 37 2A CB 08 CF 61 C9 C3 80 5E 6E 03 28 DA 4C D7 6A 19 ED D2 D3 99 4C 79 8B 00 22 56 9A D4 18 D1 FE E4 D9 CD 45 A3 91 C6 01 FF C9 2A D9 15 01 43 2F EE 15 02 87 61 7C 13 62 9E 69 FC 72 81 CD 71 65 A6
2025-08-07 17:05:41.306;56;58;02;106;3E AB 49 CF 71 4B CE 3A 75 A7 4F 76 EA 7E 64 FF 81 EB 61 FD FE C3 9B 67 BF 0D E9 8C 7E 4E 32 BD F9 7C 8C 6A C7 5B A4 3C 02 F4 B2 ED 72 16 EC F3 01 4D F0 00 10 8B 67 CF 99 50 5B 17 9F 8E D4 98 0A 61 03 D1 BC A7 0D BE 9B BF AB 0E D5 98 01 D6 E5 F2 D6 F6 7D 3E C5 16 8E 21 2E 2D AF 02 C6 B9 63 C9 8A 1F
2025-08-07 17:05:45.356;56;58;02;106;70 97 DE 0C 56 89 1A 2B 21 1B 01 07 0D D8 FD 8B 16 C2 A1 A4 E3 CF D2 92 D2 98 4B 35 61 D5 55 D1 6C 33 DD C2 BC F7 ED DE 13 EF E5 20 C7 E2 AB DD A4 4D 81 88 1C 53 1A EE EB 66 24 4C 3B 79 1E A8 AC FB 6A 68 F3 58 46 06 47 2B 26 0E 0D D2 EB B2 1F 6C 3A 3B C0 54 2A AB BA 4E F8 F6 C7 16 9E 73 11 08 DB 04
2025-08-07 17:05:49.406;56;58;02;106;60 22 0A A7 4D 31 B5 5B 03 A0 0D 22 0D 47 5D CD 9B 87 78 56 D5 70 4C 9C 86 EA 0F 98 F2 EB 9C 53 0D A7 FA 5A D8 B0 B5 DB 50 C2 FD 5D 09 5A 2A A5 E2 A3 FB B7 13 47 54 9A 31 63 32 23 4E CE 76 5B 75 71 B6 4D 21 6B 28 71 2E 25 CF 37 80 F9 DC 62 9C D7 19 B0 1E 6D 4A 4F D1 7C 73 1F 4A E9 7B C0 5A 31 0D 7B
2025-08-07 17:06:00.462;56;58;02;106;9C 36 ED CA 5B BC 02 DB B5 DE 3D 52 B6 57 02 D4 C4 4C 24 95 C8 97 B5 12 80 30 D2 DB 61 E0 56 FD 16 43 C8 71 FF CA 4D B5 A8 8A 07 5E E1 09 33 A6 55 57 3B 1D EE F0 2F 6E 20 02 49 81 E2 A0 7F F8 E3 47 69 E3 11 B6 98 B9 41 9F 18 22 A8 4B C8 FD A2 04 1A 90 F4 49 FE 15 4B 48 96 2D E8 15 25 CB 5C 8F AE 6D
2025-08-07 17:06:04.512;56;58;02;106;45 46 27 86 E5 3F A9 8D 8A 71 8A 2C 75 A4 BC 6A EE BA 7F 39 02 15 67 EA 2B 8C B6 87 1B 64 F5 61 AB 1C E7 90 5B 90 1E E5 02 A8 11 77 4D CD E1 3B 87 60 74 8A 76 DB 74 A1 68 2A 28 83 8F 1D E4 3A 39 CC CA 94 5C E8 79 5E 91 8A D6 DE 57 B7 19 DF 18 8D 69 8E 69 DD 2F D1 08 57 54 97 75 39 D1 AE 05 9B 43 61
2025-08-07 17:06:15.567;56;58;02;106;84 BC C0 15 47 96 F3 9E 4D 0C 7D 65 99 E6 F3 02 C4 22 D3 CC 7A 28 63 EF 61 34 9D 66 CF E0 C7 53 9D 87 68 E4 1D 5B 82 6B 67 00 D0 01 E6 C4 03 AA E6 D7 76 60 FF D9 4F 60 0D ED C6 DD CD 8D 30 6A 15 99 4E 32 F4 D1 9D 5C D1 6E 5D B7 32 60 62 18 37 D8 79 36 B2 C8 96 BF B5 5C 9C 83 EA CD ED FF 66 3C 31 5A
2025-08-07 17:06:19.617;56;58;02;106;0D CF B6 DE 3D 13 95 6F 74 F7 87 AB D0 00 E2 82 C9 78 41 7E D5 DE 01 BF AB EF BE 11 2B EF 6B 38 BE 22 16 FB 35 AB 6A A9 A3 F2 55 73 F2 37 F5 BB AF 36 3A 84 14 3B 43 BF 2A 01 D0 55 F1 3C 8D AF 5E A3 AB 93 4F 15 3D F2 07 92 65 FA C9 5A B5 78 90 EF FD A5 2B 40 64 55 42 35 AB 33 71 38 E2 CF DC 8D 62 2B
2025-08-07 17:06:23.667;56;58;02;106;A3 9F 1D AA 31 82 A4 FA DC 5A 73 6C 49 70 11 74 B0 76 CA F2 AB 75 25 1C AD 08 EB 89 95 4D B4 38 ED D1 E3 1E 53 87 19 2F E1 8C 9C 2B FC AD 9F AC 23 69 9F CE DE C4 EA 8C CC D5 15 62 23 CA 9A 10 9B 7D 2E EF 05 47 1E E6 D3 BA 11 CF 68 B1 7C 8B 1A 1B 5A F9 DF 44 85 AC 1A 9A 0E 3D 64 A8 4D 00 26 7B EF 2B
2025-08-07 17:06:27.717;56;58;02;106;C3 0D 11 96 C8 23 66 30 D4 E2 BB EE FD 15 E7 DC 5A 6C 88 74 07 96 B1 6B 3F FE 6B 65 79 5A 90 3C 68 A1 D3 30 C4 39 60 98 1B 1B 87 18 31 6E F4 8B DB 7D FF E2 13 B0 4D 52 AE B9 B7 27 13 47 64 7B E9 37 AB AD 70 0B 46 8B 27 CD A3 58 3B 97 E3 16 14 E2 F8 28 92 46 7A 40 FF 32 67 12 79 CB 8E 62 02 39 10 72
2025-08-07 17:06:31.768;56;58;02;106;45 56 FD 6C 23 A0 C4 5E 38 A7 75 4C 89 6D 74 1B B3 EF 5B B2 21 C2 C5 9A 8E 53 FD 90 8C 0D 03 D1 63 00 3D 86 A1 01 E4 D9 A8 59 25 31 C7 9A 4C 7A 89 A7 2D AA 6A F2 44 F8 45 41 88 D1 4E 8B A3 B1 8C E0 37 2D E2 1C 06 8A 75 2B BC 3C C5 08 B7 4E B0 E4 F8 1A D6 3D 12 1B 7E 9A EC CD 26 8F 7E B2 70 B6 DF 52
2025-08-07 17:06:35.818;56;58;02;106;D2 E5 DC 47 10 98 84 D6 A1 3B 24 51 1F 1D 6B F5 5A 7D 10 D8 17 FC A5 3D 8C 24 EF FC DA CE 4E AC B3 2A F3 C4 C3 77 9A 64 B2 BE B5 D1 DB 20 C6 35 9D D6 0E B4 D3 B3 F2 5F D7 E1 5B B1 B0 A9 5D 63 D3 51 27 96 C8 C1 FA 7B 80 AF 4C 5B CF 13 91 6C E9 9F 21 BC 52 13 1B 2A F4 76 DB A4 1F 39 08 F3 8A 2F 89 52
2025-08-07 17:06:39.867;56;58;02;106;F1 84 CD 71 33 1A CC 03 2D 5D 6F 16 FC 90 D3 4F A3 EE 79 98 65 54 3C 84 8D 44 77 17 74 01 6A 65 85 37 D6 B8 51 A2 BB 7E 00 2B 95 FC BB 68 4B 5F 56 C4 F7 BB 19 33 40 A6 78 B7 BE EC B8 28 51 3D 5F 27 F6 B1 C9 B1 2F C9 DC C4 C6 98 2C 11 F7 83 D6 EE 3E EF 21 7E 95 99 36 53 85 EE 7B D6 2C DB FD 22 8C C7
2025-08-07 17:06:43.918;56;58;02;106;D3 BB 90 B0 80 56 48 AC 68 3F 2F 3E 2D 6E 2D 4E EC C2 E8 22 16 6D 11 91 44 3D 6C 41 5F F8 08 32 B4 99 E2 34 EF 2A E0 57 69 10 95 96 7E C2 E5 6A 85 CD 8D 9B 3A 9E 2C 7E DB 99 C0 3A 91 C8 6C 45 61 4F 79 51 79 5A A8 E3 6A 3E 79 E8 00 5E 52 85 2B DF 20 66 7D 4D E4 58 E6 A4 92 77 6D FF BD CE 4E 36 1F C7
2025-08-07 17:06:47.968;56;58;02;106;90 C8 AA FA 06 24 E2 06 82 35 8C AE 14 AC 14 92 F9 F8 EA DF 9D 7D 57 0A 7C 14 D8 CA 4A F8 91 DB C0 3C D5 C6 60 B8 CC E2 ED 58 90 01 05 A4 93 FE 9D 7E DE 3A FB 35 44 77 49 1C 41 93 14 D2 6E D4 0E 44 9A 6E FC 67 51 E9 BF E1 EA C4 86 7E C3 23 FC A1 5D F7 D6 A1 6E 1F BD AF B2 D2 81 21 A6 90 65 41 FE 61
2025-08-07 17:08:11.470;56;58;02;7;67
2025-08-07 17:08:22.447;56;58;02;7;C6
2025-08-07 17:08:33.424;56;58;02;7;69
2025-08-07 17:08:43.534;56;58;02;7;73
2025-08-07 17:08:44.502;56;58;02;7;51
2025-08-07 17:08:45.469;56;58;02;7;FF
2025-08-07 17:08:46.437;56;58;02;7;4A
2025-08-07 17:08:47.405;56;58;02;7;EC
2025-08-07 17:08:48.373;56;58;02;7;29
2025-08-07 17:08:49.340;56;58;02;7;CD
2025-08-07 17:08:50.309;56;58;02;7;BA
2025-08-07 17:08:51.276;56;58;02;7;AB
2025-08-07 17:08:52.244;56;58;02;7;F2
2025-08-07 17:08:53.211;56;58;02;7;FB
2025-08-07 17:08:54.179;56;58;02;7;E3
2025-08-07 17:09:05.156;56;58;02;7;46
2025-08-07 17:09:06.124;56;58;02;7;7C
2025-08-07 17:09:17.097;56;58;02;7;C2
2025-08-07 17:09:18.065;56;58;02;7;54
2025-08-07 17:09:19.032;56;58;02;7;F8
2025-08-07 17:11:00.261;56;58;02;16;67 C6 69 73 51 FF 4A EC 29 CD
2025-08-07 17:11:08.513;56;58;02;16;BA AB F2 FB E3 46 7C C2 54 F8
2025-08-07 17:11:09.758;56;58;02;16;1B E8 E7 8D 76 5A 2E 63 33 9F
2025-08-07 17:11:11.004;56;58;02;16;C9 9A 66 32 0D B7 31 58 A3 5A
2025-08-07 17:11:12.250;56;58;02;16;25 5D 05 17 58 E9 5E D4 AB B2
2025-08-07 17:11:13.494;56;58;02;16;CD C6 9B B4 54 11 0E 82 74 41
2025-08-07 17:11:14.739;56;58;02;16;21 3D DC 87 70 E9 3E A1 41 E1
2025-08-07 17:11:15.984;56;58;02;16;FC 67 3E 01 7E 97 EA DC 6B 96
2025-08-07 17:11:17.229;56;58;02;16;8F 38 5C 2A EC B0 3B FB 32 AF
2025-08-07 17:11:18.475;56;58;02;16;3C 54 EC 18 DB 5C 02 1A FE 43
2025-08-07 17:11:19.720;56;58;02;16;FB FA AA 3A FB 29 D1 E6 05 3C
2025-08-07 17:11:20.965;56;58;02;16;7C 94 75 D8 BE 61 89 F9 5C BB
2025-08-07 17:11:29.216;56;58;02;16;A8 99 0F 95 B1 EB F1 B3 05 EF
2025-08-07 17:11:30.462;56;58;02;16;F7 00 E9 A1 3A E5 CA 0B CB D0
2025-08-07 17:11:31.708;56;58;02;16;48 47 64 BD 1F 23 1E A8 1C 7B
2025-08-07 17:11:32.953;56;58;02;16;64 C5 14 73 5A C5 5E 4B 79 63
2025-08-07 17:11:41.199;56;58;02;16;3B 70 64 24 11 9E 09 DC AA D4
2025-08-07 17:11:42.445;56;58;02;16;AC F2 1B 10 AF 3B 33 CD E3 50
2025-08-07 17:11:50.696;56;58;02;16;48 47 15 5C BB 6F 22 19 BA 9B
2025-08-07 17:11:51.942;56;58;02;16;7D F5 0B E1 1A 1C 7F 23 F8 29
2025-08-07 17:13:02.415;56;58;02;26;67 C6 69 73 51 FF 4A EC 29 CD BA AB F2 FB E3 46 7C C2 54 F8
2025-08-07 17:13:03.999;56;58;02;26;1B E8 E7 8D 76 5A 2E 63 33 9F C9 9A 66 32 0D B7 31 58 A3 5A
2025-08-07 17:13:05.583;56;58;02;26;25 5D 05 17 58 E9 5E D4 AB B2 CD C6 9B B4 54 11 0E 82 74 41
2025-08-07 17:13:07.167;56;58;02;26;21 3D DC 87 70 E9 3E A1 41 E1 FC 67 3E 01 7E 97 EA DC 6B 96
2025-08-07 17:13:08.751;56;58;02;26;8F 38 5C 2A EC B0 3B FB 32 AF 3C 54 EC 18 DB 5C 02 1A FE 43
2025-08-07 17:13:10.335;56;58;02;26;FB FA AA 3A FB 29 D1 E6 05 3C 7C 94 75 D8 BE 61 89 F9 5C BB
2025-08-07 17:13:11.919;56;58;02;26;A8 99 0F 95 B1 EB F1 B3 05 EF F7 00 E9 A1 3A E5 CA 0B CB D0
2025-08-07 17:13:20.510;56;58;02;26;48 47 64 BD 1F 23 1E A8 1C 7B 64 C5 14 73 5A C5 5E 4B 79 63
2025-08-07 17:13:22.095;56;58;02;26;3B 70 64 24 11 9E 09 DC AA D4 AC F2 1B 10 AF 3B 33 CD E3 50
2025-08-07 17:13:23.679;56;58;02;26;48 47 15 5C BB 6F 22 19 BA 9B 7D F5 0B E1 1A 1C 7F 23 F8 29
2025-08-07 17:13:25.263;56;58;02;26;F8 A4 1B 13 B5 CA 4E E8 98 32 38 E0 79 4D 3D 34 BC 5F 4E 77
2025-08-07 17:13:26.847;56;58;02;26;FA CB 6C 05 AC 86 21 2B AA 1A 55 A2 BE 70 B5 73 3B 04 5C D3
2025-08-07 17:13:35.437;56;58;02;26;36 94 B3 AF E2 F0 E4 9E 4F 32 15 49 FD 82 4E A9 08 70 D4 B2
2025-08-07 17:13:37.021;56;58;02;26;8A 29 54 48 9A 0A BC D5 0E 18 A8 44 AC 5B F3 8E 4C D7 2D 9B
2025-08-07 17:13:45.611;56;58;02;26;09 42 E5 06 C4 33 AF CD A3 84 7F 2D AD D4 76 47 DE 32 1C EC
2025-08-07 17:13:54.195;56;58;02;26;4A C4 30 F6 20 23 85 6C FB B2 07 04 F4 EC 0B B9 20 BA 86 C3
2025-08-07 17:14:02.786;56;58;02;26;3E 05 F1 EC D9 67 33 B7 99 50 A3 E3 14 D3 D9 34 F7 5E A0 F2
2025-08-07 17:14:04.370;56;58;02;26;10 A8 F6 05 94 01 BE B4 BC 44 78 FA 49 69 E6 23 D0 1A DA 69
2025-08-07 17:14:05.955;56;58;02;26;6A 7E 4C 7E 51 25 B3 48 84 53 3A 94 FB 31 99 90 32 57 44 EE
2025-08-07 17:14:14.545;56;58;02;26;9B BC E9 E5 25 CF 08 F5 E9 E2 5E 53 60 AA D2 B2 D0 85 FA 54
2025-08-07 17:15:42.649;56;58;02;56;67 C6 69 73 51 FF 4A EC 29 CD BA AB F2 FB E3 46 7C C2 54 F8 1B E8 E7 8D 76 5A 2E 63 33 9F C9 9A 66 32 0D B7 31 58 A3 5A 25 5D 05 17 58 E9 5E D4 AB B2
2025-08-07 17:15:45.158;56;58;02;56;CD C6 9B B4 54 11 0E 82 74 41 21 3D DC 87 70 E9 3E A1 41 E1 FC 67 3E 01 7E 97 EA DC 6B 96 8F 38 5C 2A EC B0 3B FB 32 AF 3C 54 EC 18 DB 5C 02 1A FE 43
2025-08-07 17:15:47.666;56;58;02;56;FB FA AA 3A FB 29 D1 E6 05 3C 7C 94 75 D8 BE 61 89 F9 5C BB A8 99 0F 95 B1 EB F1 B3 05 EF F7 00 E9 A1 3A E5 CA 0B CB D0 48 47 64 BD 1F 23 1E A8 1C 7B
2025-08-07 17:15:50.175;56;58;02;56;64 C5 14 73 5A C5 5E 4B 79 63 3B 70 64 24 11 9E 09 DC AA D4 AC F2 1B 10 AF 3B 33 CD E3 50 48 47 15 5C BB 6F 22 19 BA 9B 7D F5 0B E1 1A 1C 7F 23 F8 29
2025-08-07 17:15:52.684;56;58;02;56;F8 A4 1B 13 B5 CA 4E E8 98 32 38 E0 79 4D 3D 34 BC 5F 4E 77 FA CB 6C 05 AC 86 21 2B AA 1A 55 A2 BE 70 B5 73 3B 04 5C D3 36 94 B3 AF E2 F0 E4 9E 4F 32
2025-08-07 17:15:55.193;56;58;02;56;15 49 FD 82 4E A9 08 70 D4 B2 8A 29 54 48 9A 0A BC D5 0E 18 A8 44 AC 5B F3 8E 4C D7 2D 9B 09 42 E5 06 C4 33 AF CD A3 84 7F 2D AD D4 76 47 DE 32 1C EC
2025-08-07 17:15:57.702;56;58;02;56;4A C4 30 F6 20 23 85 6C FB B2 07 04 F4 EC 0B B9 20 BA 86 C3 3E 05 F1 EC D9 67 33 B7 99 50 A3 E3 14 D3 D9 34 F7 5E A0 F2 10 A8 F6 05 94 01 BE B4 BC 44
2025-08-07 17:16:00.210;56;58;02;56;78 FA 49 69 E6 23 D0 1A DA 69 6A 7E 4C 7E 51 25 B3 48 84 53 3A 94 FB 31 99 90 32 57 44 EE 9B BC E9 E5 25 CF 08 F5 E9 E2 5E 53 60 AA D2 B2 D0 85 FA 54
2025-08-07 17:16:02.720;56;58;02;56;D8 35 E8 D4 66 82 64 98 D9 A8 87 75 65 70 5A 8A 3F 62 80 29 44 DE 7C A5 89 4E 57 59 D3 51 AD AC 86 95 80 EC 17 E4 85 F1 8C 0C 66 F1 7C C0 7C BB 22 FC
2025-08-07 17:16:05.229;56;58;02;56;E4 66 DA 61 0B 63 AF 62 BC 83 B4 69 2F 3A FF AF 27 16 93 AC 07 1F B8 6D 11 34 2D 8D EF 4F 89 D4 B6 63 35 C1 C7 E4 24 83 67 D8 ED 96 12 EC 45 39 02 D8
2025-08-07 17:16:07.738;56;58;02;56;E5 0A F8 9D 77 09 D1 A5 96 C1 F4 1F 95 AA 82 CA 6C 49 AE 90 CD 16 68 BA AC 7A A6 F2 B4 A8 CA 99 B2 C2 37 2A CB 08 CF 61 C9 C3 80 5E 6E 03 28 DA 4C D7
2025-08-07 17:16:10.247;56;58;02;56;6A 19 ED D2 D3 99 4C 79 8B 00 22 56 9A D4 18 D1 FE E4 D9 CD 45 A3 91 C6 01 FF C9 2A D9 15 01 43 2F EE 15 02 87 61 7C 13 62 9E 69 FC 72 81 CD 71 65 A6
2025-08-07 17:16:12.755;56;58;02;56;3E AB 49 CF 71 4B CE 3A 75 A7 4F 76 EA 7E 64 FF 81 EB 61 FD FE C3 9B 67 BF 0D E9 8C 7E 4E 32 BD F9 7C 8C 6A C7 5B A4 3C 02 F4 B2 ED 72 16 EC F3 01 4D
2025-08-07 17:16:22.270;56;58;02;56;F0 00 10 8B 67 CF 99 50 5B 17 9F 8E D4 98 0A 61 03 D1 BC A7 0D BE 9B BF AB 0E D5 98 01 D6 E5 F2 D6 F6 7D 3E C5 16 8E 21 2E 2D AF 02 C6 B9 63 C9 8A 1F
2025-08-07 17:16:24.779;56;58;02;56;70 97 DE 0C 56 89 1A 2B 21 1B 01 07 0D D8 FD 8B 16 C2 A1 A4 E3 CF D2 92 D2 98 4B 35 61 D5 55 D1 6C 33 DD C2 BC F7 ED DE 13 EF E5 20 C7 E2 AB DD A4 4D
2025-08-07 17:16:34.294;56;58;02;56;81 88 1C 53 1A EE EB 66 24 4C 3B 79 1E A8 AC FB 6A 68 F3 58 46 06 47 2B 26 0E 0D D2 EB B2 1F 6C 3A 3B C0 54 2A AB BA 4E F8 F6 C7 16 9E 73 11 08 DB 04
2025-08-07 17:16:43.810;56;58;02;56;60 22 0A A7 4D 31 B5 5B 03 A0 0D 22 0D 47 5D CD 9B 87 78 56 D5 70 4C 9C 86 EA 0F 98 F2 EB 9C 53 0D A7 FA 5A D8 B0 B5 DB 50 C2 FD 5D 09 5A 2A A5 E2 A3
2025-08-07 17:16:46.319;56;58;02;56;FB B7 13 47 54 9A 31 63 32 23 4E CE 76 5B 75 71 B6 4D 21 6B 28 71 2E 25 CF 37 80 F9 DC 62 9C D7 19 B0 1E 6D 4A 4F D1 7C 73 1F 4A E9 7B C0 5A 31 0D 7B
2025-08-07 17:16:55.834;56;58;02;56;9C 36 ED CA 5B BC 02 DB B5 DE 3D 52 B6 57 02 D4 C4 4C 24 95 C8 97 B5 12 80 30 D2 DB 61 E0 56 FD 16 43 C8 71 FF CA 4D B5 A8 8A 07 5E E1 09 33 A6 55 57
2025-08-07 17:16:58.343;56;58;02;56;3B 1D EE F0 2F 6E 20 02 49 81 E2 A0 7F F8 E3 47 69 E3 11 B6 98 B9 41 9F 18 22 A8 4B C8 FD A2 04 1A 90 F4 49 FE 15 4B 48 96 2D E8 15 25 CB 5C 8F AE 6D
2025-08-07 17:17:07.853;56;58;02;56;45 46 27 86 E5 3F A9 8D 8A 71 8A 2C 75 A4 BC 6A EE BA 7F 39 02 15 67 EA 2B 8C B6 87 1B 64 F5 61 AB 1C E7 90 5B 90 1E E5 02 A8 11 77 4D CD E1 3B 87 60
